F,N,M,mode,W,core_type,model,work,placement,n_machines,n_ticks,repeat,scenario_name,sim_id,setup_s,broker_setup_s,federate_spawn_s,sim_wall_s,perf_n_ticks,tick_mean_s,tick_median_s,tick_p95_s,failure_mode,peak_rss_mb,cpu_util_pct,throughput_inst_steps_s,exchange,distance,fanout,msg_width,freq,causality,n_edges,n_subs,max_fed_in,max_fed_out
2,4,4,seq,,zmq,exchange_dummy,,local,1,30,3,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_1toN_w1_f1_same_step,20260728_072710,1.8785650730133057,0.6342992782592773,0.07161879539489746,0.01871800422668457,30,0.0006226301193237305,0.0005559921264648438,0.0008683204650878906,,1341.9609375,1714.4,51287.51913793323,on,cross_fed,1toN,1,1,same_step,16,16,4,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,30,4,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_1toN_w1_f1_same_step,20260728_072714,1.8599882125854492,0.6378626823425293,0.07512903213500977,0.012200117111206055,30,0.00040580431620279946,0.00043976306915283203,0.0005009174346923828,,1342.98046875,1485.5727272727274,78687.76924429853,on,cross_fed,1toN,1,1,same_step,16,16,4,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,30,0,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_Nto1_w1_f1_same_step,20260728_072718,1.8845970630645752,0.6373836994171143,0.07613396644592285,0.015401601791381836,30,0.0005125761032104492,0.00041294097900390625,0.0005335807800292969,,1334.4609375,1646.4599999999998,62331.17912041982,on,cross_fed,Nto1,1,1,same_step,16,4,16,4
2,4,4,seq,,zmq,exchange_dummy,,local,1,30,1,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_Nto1_w1_f1_same_step,20260728_072721,1.7733213901519775,0.64691162109375,0.07357311248779297,0.014245986938476562,30,0.00047399202982584634,0.00039064884185791016,0.0005481243133544922,,1327.31640625,1548.6100000000001,67387.39858080064,on,cross_fed,Nto1,1,1,same_step,16,4,16,4
2,4,4,seq,,zmq,exchange_dummy,,local,1,30,2,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_Nto1_w1_f1_same_step,20260728_072725,1.830291509628296,0.6351938247680664,0.07167983055114746,0.01519322395324707,30,0.0005056301752726237,0.00031936168670654297,0.0006058216094970703,,1318.46484375,1713.9100000000003,63186.06261278933,on,cross_fed,Nto1,1,1,same_step,16,4,16,4
2,4,4,seq,,zmq,exchange_dummy,,local,1,30,3,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_Nto1_w1_f1_same_step,20260728_072729,1.846548318862915,0.6327705383300781,0.0711820125579834,0.014055728912353516,30,0.00046579837799072267,0.00035059452056884766,0.0009160041809082031,,1320.37109375,1708.75,68299.5528717305,on,cross_fed,Nto1,1,1,same_step,16,4,16,4
2,4,4,seq,,zmq,exchange_dummy,,local,1,30,4,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_Nto1_w1_f1_same_step,20260728_072732,1.8942897319793701,0.633608341217041,0.0750880241394043,0.014639139175415039,30,0.0004870335261027018,0.0003839731216430664,0.0005276203155517578,,1320.265625,1665.25,65577.62642302243,on,cross_fed,Nto1,1,1,same_step,16,4,16,4
2,4,4,seq,,zmq,exchange_dummy,,local,1,30,0,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w1_f1_same_step,20260728_072736,1.8567259311676025,0.6336121559143066,0.07389044761657715,0.015512943267822266,30,0.0005161285400390625,0.0003249645233154297,0.0007009506225585938,,1343.9140625,1444.6545454545458,61883.80782589986,on,cross_fed,all2all,1,1,same_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,30,1,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w1_f1_same_step,20260728_072740,1.8271777629852295,0.63175368309021,0.06996917724609375,0.015936613082885742,30,0.0005303780237833659,0.00035643577575683594,0.0009045600891113281,,1327.3359375,1531.35,60238.64638032404,on,cross_fed,all2all,1,1,same_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,30,2,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w1_f1_same_step,20260728_072744,1.8124423027038574,0.6334493160247803,0.07303428649902344,0.015573501586914062,30,0.0005182107289632161,0.00036716461181640625,0.0006537437438964844,,1329.85546875,1442.9699999999998,61643.16962645438,on,cross_fed,all2all,1,1,same_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,30,3,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w1_f1_same_step,20260728_072748,1.7877247333526611,0.6331315040588379,0.07460331916809082,0.014716863632202148,30,0.0004896958669026693,0.0003228187561035156,0.0006723403930664062,,1320.32421875,1515.96,65231.290035154794,on,cross_fed,all2all,1,1,same_step,64,16,16,16
2,4,4,seq,,zmq,exchange_dummy,,local,1,30,4,scaling_F2_N4_M4_seq_zmq_local_xcross_fed_all2all_w1_f1_same_step,20260728_072751,1.8724238872528076,0.6360361576080322,0.07398867607116699,0.016221046447753906,30,0.0005373795827229818,0.0005713701248168945,0.0006864070892333984,,1343.2734375,1662.6200000000001,59182.371685578226,on,cross_fed,all2all,1,1,same_step,64,16,16,16
2,4,1,seq,,zmq,exchange_dummy,,local,1,30,0,scaling_F2_N4_M1_seq_zmq_local_xintra_fed_all2all_w1_f1_same_step,20260728_072755,1.8990304470062256,0.6326038837432861,0.07243132591247559,0.008868694305419922,30,0.0002947409947713216,0.00018107891082763672,0.00029778480529785156,,1343.45703125,1635.7400000000002,27061.48072477015,on,intra_fed,all2all,1,1,same_step,8,4,2,2
2,4,1,seq,,zmq,exchange_dummy,,local,1,30,1,scaling_F2_N4_M1_seq_zmq_local_xintra_fed_all2all_w1_f1_same_step,20260728_072759,1.846205711364746,0.6360769271850586,0.07504582405090332,0.008552789688110352,30,0.00028441747029622397,0.00011861324310302734,0.0002377033233642578,,1322.375,1560.52,28061.0197084158,on,intra_fed,all2all,1,1,same_step,8,4,2,2
2,4,1,seq,,zmq,exchange_dummy,,local,1,30,2,scaling_F2_N4_M1_seq_zmq_local_xintra_fed_all2all_w1_f1_same_step,20260728_072803,1.7898626327514648,0.6371548175811768,0.0737905502319336,0.007778167724609375,30,0.0002584218978881836,0.00013935565948486328,0.0002162456512451172,,1328.453125,1390.52,30855.595880333498,on,intra_fed,all2all,1,1,same_step,8,4,2,2
2,4,1,seq,,zmq,exchange_dummy,,local,1,30,3,scaling_F2_N4_M1_seq_zmq_local_xintra_fed_all2all_w1_f1_same_step,20260728_072806,1.743459939956665,0.6347916126251221,0.07208895683288574,0.007998228073120117,30,0.00026589234670003256,0.00012862682342529297,0.0002002716064453125,,1327.2421875,1511.66,30006.646197871643,on,intra_fed,all2all,1,1,same_step,8,4,2,2
2,4,1,seq,,zmq,exchange_dummy,,local,1,30,4,scaling_F2_N4_M1_seq_zmq_local_xintra_fed_all2all_w1_f1_same_step,20260728_072810,1.8121702671051025,0.6361417770385742,0.07340121269226074,0.008497238159179688,30,0.00028250217437744143,0.00012171268463134766,0.00023984909057617188,,1329.0234375,1638.14,28244.47138047138,on,intra_fed,all2all,1,1,same_step,8,4,2,2
2,4,2,seq,,zmq,exchange_dummy,,local,1,30,0,scaling_F2_N4_M2_seq_zmq_local_xintra_fed_all2all_w1_f1_same_step,20260728_072814,1.8055274486541748,0.6371245384216309,0.07370758056640625,0.010226011276245117,30,0.0003398736317952474,0.0002205371856689453,0.0002770423889160156,,1325.74609375,1567.8600000000001,46939.122892914595,on,intra_fed,all2all,1,1,same_step,16,8,4,4
2,4,2,seq,,zmq,exchange_dummy,,local,1,30,1,scaling_F2_N4_M2_seq_zmq_local_xintra_fed_all2all_w1_f1_same_step,20260728_072818,1.858323097229004,0.6519434452056885,0.0747840404510498,0.009715557098388672,30,0.0003230889638264974,0.0001895427703857422,0.0003857612609863281,,1339.1875,1463.909090909091,49405.29865030675,on,intra_fed,all2all,1,1,same_step,16,8,4,4
